province,adcode,model,bodyType,regYear,regMonth,salesVolume
15,14,20,2,2017,10,216
16,15,20,2,2017,10,168
17,10,20,2,2017,10,226
18,4,20,2,2017,10,114
19,18,20,2,2017,10,134
20,21,20,2,2017,10,149
21,5,20,2,2017,10,56
0,6,35,2,2017,10,524
1,20,35,2,2017,10,175
2,3,35,2,2017,10,107
3,0,35,2,2017,10,607
4,19,35,2,2017,10,366
5,9,35,2,2017,10,231
6,12,35,2,2017,10,361
7,2,35,2,2017,10,125
8,16,35,2,2017,10,990
9,17,35,2,2017,10,137
10,7,35,2,2017,10,891
11,11,35,2,2017,10,164
12,1,35,2,2017,10,239
13,13,35,2,2017,10,268
14,8,35,2,2017,10,896
15,14,35,2,2017,10,336
16,15,35,2,2017,10,213
17,10,35,2,2017,10,323
18,4,35,2,2017,10,233
19,18,35,2,2017,10,169
20,21,35,2,2017,10,202
21,5,35,2,2017,10,77
0,6,41,0,2017,10,219
1,20,41,0,2017,10,61
2,3,41,0,2017,10,23
3,0,41,0,2017,10,169
4,19,41,0,2017,10,125
5,9,41,0,2017,10,113
6,12,41,0,2017,10,232
7,2,41,0,2017,10,36
8,16,41,0,2017,10,206
9,17,41,0,2017,10,32
10,7,41,0,2017,10,487
11,11,41,0,2017,10,43
12,1,41,0,2017,10,156
13,13,41,0,2017,10,128
14,8,41,0,2017,10,426
15,14,41,0,2017,10,77
16,15,41,0,2017,10,69
17,10,41,0,2017,10,54
18,4,41,0,2017,10,57
19,18,41,0,2017,10,32
20,21,41,0,2017,10,83
21,5,41,0,2017,10,25
0,6,53,3,2017,10,487
1,20,53,3,2017,10,213
2,3,53,3,2017,10,176
3,0,53,3,2017,10,557
4,19,53,3,2017,10,541
5,9,53,3,2017,10,402
6,12,53,3,2017,10,568
7,2,53,3,2017,10,168
8,16,53,3,2017,10,934
9,17,53,3,2017,10,129
10,7,53,3,2017,10,1253
11,11,53,3,2017,10,206
12,1,53,3,2017,10,455
13,13,53,3,2017,10,422
14,8,53,3,2017,10,1479
15,14,53,3,2017,10,371
16,15,53,3,2017,10,339
17,10,53,3,2017,10,274
18,4,53,3,2017,10,397
19,18,53,3,2017,10,142
20,21,53,3,2017,10,357
21,5,53,3,2017,10,129
0,6,42,2,2017,10,434
1,20,42,2,2017,10,158
2,3,42,2,2017,10,179
3,0,42,2,2017,10,267
4,19,42,2,2017,10,393
5,9,42,2,2017,10,290
6,12,42,2,2017,10,509
7,2,42,2,2017,10,150
8,16,42,2,2017,10,776
9,17,42,2,2017,10,143
10,7,42,2,2017,10,1157
11,11,42,2,2017,10,235
12,1,42,2,2017,10,402
13,13,42,2,2017,10,286
14,8,42,2,2017,10,1216
15,14,42,2,2017,10,443
16,15,42,2,2017,10,299
17,10,42,2,2017,10,305
18,4,42,2,2017,10,143
19,18,42,2,2017,10,114
20,21,42,2,2017,10,226
21,5,42,2,2017,10,82
0,6,50,2,2017,10,391
1,20,50,2,2017,10,261
2,3,50,2,2017,10,149
3,0,50,2,2017,10,743
4,19,50,2,2017,10,435
5,9,50,2,2017,10,291
6,12,50,2,2017,10,491
7,2,50,2,2017,10,129
8,16,50,2,2017,10,1221
9,17,50,2,2017,10,169
10,7,50,2,2017,10,983
11,11,50,2,2017,10,219
12,1,50,2,2017,10,398
13,13,50,2,2017,10,339
14,8,50,2,2017,10,1157
15,14,50,2,2017,10,382
16,15,50,2,2017,10,359
17,10,50,2,2017,10,276
18,4,50,2,2017,10,306
19,18,50,2,2017,10,164
20,21,50,2,2017,10,274
21,5,50,2,2017,10,95
0,6,24,3,2017,10,503
1,20,24,3,2017,10,166
2,3,24,3,2017,10,58
3,0,24,3,2017,10,411
4,19,24,3,2017,10,365
5,9,24,3,2017,10,336
6,12,24,3,2017,10,332
7,2,24,3,2017,10,72
8,16,24,3,2017,10,1116
9,17,24,3,2017,10,125
10,7,24,3,2017,10,894
11,11,24,3,2017,10,138
12,1,24,3,2017,10,277
13,13,24,3,2017,10,275
14,8,24,3,2017,10,1310
15,14,24,3,2017,10,242
16,15,24,3,2017,10,243
17,10,24,3,2017,10,305
18,4,24,3,2017,10,189
19,18,24,3,2017,10,164
20,21,24,3,2017,10,188
21,5,24,3,2017,10,44
0,6,27,1,2017,10,157
1,20,27,1,2017,10,817
2,3,27,1,2017,10,188
3,0,27,1,2017,10,84
4,19,27,1,2017,10,394
5,9,27,1,2017,10,1004
6,12,27,1,2017,10,2072
7,2,27,1,2017,10,537
8,16,27,1,2017,10,3213
9,17,27,1,2017,10,1953
10,7,27,1,2017,10,1551
11,11,27,1,2017,10,502
12,1,27,1,2017,10,1339
13,13,27,1,2017,10,3382
14,8,27,1,2017,10,995
15,14,27,1,2017,10,540
16,15,27,1,2017,10,856
17,10,27,1,2017,10,355
18,4,27,1,2017,10,500
19,18,27,1,2017,10,141
20,21,27,1,2017,10,679
21,5,27,1,2017,10,428
0,6,4,3,2017,10,537
1,20,4,3,2017,10,248
2,3,4,3,2017,10,413
3,0,4,3,2017,10,53
4,19,4,3,2017,10,558
5,9,4,3,2017,10,450
6,12,4,3,2017,10,1154
7,2,4,3,2017,10,267
8,16,4,3,2017,10,211
9,17,4,3,2017,10,105
10,7,4,3,2017,10,1434
11,11,4,3,2017,10,328
12,1,4,3,2017,10,645
13,13,4,3,2017,10,697
14,8,4,3,2017,10,755
15,14,4,3,2017,10,222
16,15,4,3,2017,10,369
17,10,4,3,2017,10,280
18,4,4,3,2017,10,80
19,18,4,3,2017,10,97
20,21,4,3,2017,10,958
21,5,4,3,2017,10,123
0,6,1,3,2017,10,271
1,20,1,3,2017,10,170
2,3,1,3,2017,10,84
3,0,1,3,2017,10,105
4,19,1,3,2017,10,151
5,9,1,3,2017,10,131
6,12,1,3,2017,10,311
7,2,1,3,2017,10,54
8,16,1,3,2017,10,132
9,17,1,3,2017,10,32
10,7,1,3,2017,10,405
11,11,1,3,2017,10,53
12,1,1,3,2017,10,202
13,13,1,3,2017,10,177
14,8,1,3,2017,10,223
15,14,1,3,2017,10,64
16,15,1,3,2017,10,127
17,10,1,3,2017,10,95
18,4,1,3,2017,10,41
19,18,1,3,2017,10,76
20,21,1,3,2017,10,131
21,5,1,3,2017,10,36
0,6,51,3,2017,10,178
1,20,51,3,2017,10,71
2,3,51,3,2017,10,119
3,0,51,3,2017,10,464
4,19,51,3,2017,10,437
5,9,51,3,2017,10,225
6,12,51,3,2017,10,828
7,2,51,3,2017,10,218
8,16,51,3,2017,10,2393
9,17,51,3,2017,10,302
10,7,51,3,2017,10,890
11,11,51,3,2017,10,263
12,1,51,3,2017,10,446
13,13,51,3,2017,10,278
14,8,51,3,2017,10,766
15,14,51,3,2017,10,520
16,15,51,3,2017,10,391
17,10,51,3,2017,10,659
18,4,51,3,2017,10,250
19,18,51,3,2017,10,273
20,21,51,3,2017,10,183
21,5,51,3,2017,10,86
0,6,22,2,2017,10,189
1,20,22,2,2017,10,342
2,3,22,2,2017,10,520
3,0,22,2,2017,10,555
4,19,22,2,2017,10,787
5,9,22,2,2017,10,256
6,12,22,2,2017,10,906
7,2,22,2,2017,10,407
8,16,22,2,2017,10,2270
9,17,22,2,2017,10,351
10,7,22,2,2017,10,718
11,11,22,2,2017,10,316
12,1,22,2,2017,10,1033
13,13,22,2,2017,10,669
14,8,22,2,2017,10,663
15,14,22,2,2017,10,1245
16,15,22,2,2017,10,558
17,10,22,2,2017,10,473
18,4,22,2,2017,10,761
19,18,22,2,2017,10,447
20,21,22,2,2017,10,643
21,5,22,2,2017,10,378
0,6,37,3,2017,10,75
1,20,37,3,2017,10,159
2,3,37,3,2017,10,146
3,0,37,3,2017,10,48
4,19,37,3,2017,10,268
5,9,37,3,2017,10,192
6,12,37,3,2017,10,349
7,2,37,3,2017,10,132
8,16,37,3,2017,10,978
9,17,37,3,2017,10,206
10,7,37,3,2017,10,571
11,11,37,3,2017,10,317
12,1,37,3,2017,10,293
13,13,37,3,2017,10,457
14,8,37,3,2017,10,551
15,14,37,3,2017,10,203
16,15,37,3,2017,10,300
17,10,37,3,2017,10,231
18,4,37,3,2017,10,216
19,18,37,3,2017,10,155
20,21,37,3,2017,10,115
21,5,37,3,2017,10,84
0,6,3,3,2017,10,288
1,20,3,3,2017,10,354
2,3,3,3,2017,10,451
3,0,3,3,2017,10,323
4,19,3,3,2017,10,1119
5,9,3,3,2017,10,737
6,12,3,3,2017,10,3176
7,2,3,3,2017,10,1396
8,16,3,3,2017,10,10929
9,17,3,3,2017,10,2230
10,7,3,3,2017,10,2915
11,11,3,3,2017,10,1467
12,1,3,3,2017,10,2523
13,13,3,3,2017,10,2004
14,8,3,3,2017,10,1907
15,14,3,3,2017,10,1327
16,15,3,3,2017,10,1767
17,10,3,3,2017,10,1688
18,4,3,3,2017,10,2045
19,18,3,3,2017,10,671
20,21,3,3,2017,10,432
21,5,3,3,2017,10,822
0,6,32,2,2017,10,334
1,20,32,2,2017,10,466
2,3,32,2,2017,10,355
3,0,32,2,2017,10,461
4,19,32,2,2017,10,529
5,9,32,2,2017,10,570
6,12,32,2,2017,10,1241
7,2,32,2,2017,10,467
8,16,32,2,2017,10,3252
9,17,32,2,2017,10,389
10,7,32,2,2017,10,1064
11,11,32,2,2017,10,446
12,1,32,2,2017,10,1078
13,13,32,2,2017,10,1278
14,8,32,2,2017,10,1023
15,14,32,2,2017,10,1304
16,15,32,2,2017,10,695
17,10,32,2,2017,10,622
18,4,32,2,2017,10,891
19,18,32,2,2017,10,243
20,21,32,2,2017,10,525
21,5,32,2,2017,10,543
0,6,46,2,2017,10,143
1,20,46,2,2017,10,225
2,3,46,2,2017,10,214
3,0,46,2,2017,10,121
4,19,46,2,2017,10,291
5,9,46,2,2017,10,287
6,12,46,2,2017,10,531
7,2,46,2,2017,10,194
8,16,46,2,2017,10,1622
9,17,46,2,2017,10,211
10,7,46,2,2017,10,677
11,11,46,2,2017,10,244
12,1,46,2,2017,10,454
13,13,46,2,2017,10,486
14,8,46,2,2017,10,688
15,14,46,2,2017,10,697
16,15,46,2,2017,10,266
17,10,46,2,2017,10,382
18,4,46,2,2017,10,353
19,18,46,2,2017,10,134
20,21,46,2,2017,10,153
21,5,46,2,2017,10,210
0,6,29,1,2017,10,117
1,20,29,1,2017,10,11
2,3,29,1,2017,10,25
3,0,29,1,2017,10,181
4,19,29,1,2017,10,23
5,9,29,1,2017,10,42
6,12,29,1,2017,10,190
7,2,29,1,2017,10,96
8,16,29,1,2017,10,781
9,17,29,1,2017,10,17
10,7,29,1,2017,10,284
11,11,29,1,2017,10,23
12,1,29,1,2017,10,218
13,13,29,1,2017,10,126
14,8,29,1,2017,10,291
15,14,29,1,2017,10,34
16,15,29,1,2017,10,29
17,10,29,1,2017,10,58
18,4,29,1,2017,10,97
19,18,29,1,2017,10,10
20,21,29,1,2017,10,12
21,5,29,1,2017,10,32
0,6,58,2,2017,10,306
1,20,58,2,2017,10,509
2,3,58,2,2017,10,204
3,0,58,2,2017,10,151
4,19,58,2,2017,10,547
5,9,58,2,2017,10,351
6,12,58,2,2017,10,968
7,2,58,2,2017,10,351
8,16,58,2,2017,10,4197
9,17,58,2,2017,10,346
10,7,58,2,2017,10,961
11,11,58,2,2017,10,280
12,1,58,2,2017,10,775
13,13,58,2,2017,10,609
14,8,58,2,2017,10,1244
15,14,58,2,2017,10,619
16,15,58,2,2017,10,544
17,10,58,2,2017,10,822
18,4,58,2,2017,10,618
19,18,58,2,2017,10,237
20,21,58,2,2017,10,330
21,5,58,2,2017,10,192
0,6,33,3,2017,10,342
1,20,33,3,2017,10,114
2,3,33,3,2017,10,177
3,0,33,3,2017,10,438
4,19,33,3,2017,10,247
5,9,33,3,2017,10,289
6,12,33,3,2017,10,910
7,2,33,3,2017,10,381
8,16,33,3,2017,10,2698
9,17,33,3,2017,10,127
10,7,33,3,2017,10,1039
11,11,33,3,2017,10,235
12,1,33,3,2017,10,861
13,13,33,3,2017,10,471
14,8,33,3,2017,10,1512
15,14,33,3,2017,10,449
16,15,33,3,2017,10,387
17,10,33,3,2017,10,452
18,4,33,3,2017,10,831
19,18,33,3,2017,10,144
20,21,33,3,2017,10,208
21,5,33,3,2017,10,424
0,6,55,2,2017,10,307
1,20,55,2,2017,10,60
2,3,55,2,2017,10,82
3,0,55,2,2017,10,448
4,19,55,2,2017,10,241
5,9,55,2,2017,10,124
6,12,55,2,2017,10,254
7,2,55,2,2017,10,33
8,16,55,2,2017,10,473
9,17,55,2,2017,10,69
10,7,55,2,2017,10,301
11,11,55,2,2017,10,77
12,1,55,2,2017,10,174
13,13,55,2,2017,10,158
14,8,55,2,2017,10,139
15,14,55,2,2017,10,143
16,15,55,2,2017,10,137
17,10,55,2,2017,10,118
18,4,55,2,2017,10,146
19,18,55,2,2017,10,158
20,21,55,2,2017,10,224
21,5,55,2,2017,10,78
0,6,19,2,2017,10,83
1,20,19,2,2017,10,102
2,3,19,2,2017,10,46
3,0,19,2,2017,10,11
4,19,19,2,2017,10,140
5,9,19,2,2017,10,331
6,12,19,2,2017,10,443
7,2,19,2,2017,10,88
8,16,19,2,2017,10,547
9,17,19,2,2017,10,46
10,7,19,2,2017,10,468
11,11,19,2,2017,10,258
12,1,19,2,2017,10,306
13,13,19,2,2017,10,454
14,8,19,2,2017,10,673
15,14,19,2,2017,10,198
16,15,19,2,2017,10,192
17,10,19,2,2017,10,178
18,4,19,2,2017,10,56
19,18,19,2,2017,10,14
20,21,19,2,2017,10,101
21,5,19,2,2017,10,32
0,6,5,2,2017,10,3
1,20,5,2,2017,10,65
2,3,5,2,2017,10,32
3,0,5,2,2017,10,11
4,19,5,2,2017,10,63
5,9,5,2,2017,10,111
6,12,5,2,2017,10,326
7,2,5,2,2017,10,7
8,16,5,2,2017,10,16
9,17,5,2,2017,10,8
10,7,5,2,2017,10,201
11,11,5,2,2017,10,77
12,1,5,2,2017,10,201
13,13,5,2,2017,10,117
14,8,5,2,2017,10,264
15,14,5,2,2017,10,106
16,15,5,2,2017,10,156
17,10,5,2,2017,10,27
18,4,5,2,2017,10,55
19,18,5,2,2017,10,6
20,21,5,2,2017,10,43
21,5,5,2,2017,10,28
0,6,2,3,2017,10,301
1,20,2,3,2017,10,139
2,3,2,3,2017,10,60
3,0,2,3,2017,10,152
4,19,2,3,2017,10,629
5,9,2,3,2017,10,759
6,12,2,3,2017,10,884
7,2,2,3,2017,10,145
8,16,2,3,2017,10,1234
9,17,2,3,2017,10,190
10,7,2,3,2017,10,2009
11,11,2,3,2017,10,519
12,1,2,3,2017,10,523
13,13,2,3,2017,10,1566
14,8,2,3,2017,10,1714
15,14,2,3,2017,10,562
16,15,2,3,2017,10,497
17,10,2,3,2017,10,504
18,4,2,3,2017,10,162
19,18,2,3,2017,10,358
20,21,2,3,2017,10,243
21,5,2,3,2017,10,99
0,6,34,3,2017,10,22
1,20,34,3,2017,10,234
2,3,34,3,2017,10,446
3,0,34,3,2017,10,34
4,19,34,3,2017,10,648
5,9,34,3,2017,10,349
6,12,34,3,2017,10,1575
7,2,34,3,2017,10,1057
8,16,34,3,2017,10,443
9,17,34,3,2017,10,260
10,7,34,3,2017,10,351
11,11,34,3,2017,10,201
12,1,34,3,2017,10,2258
13,13,34,3,2017,10,1114
14,8,34,3,2017,10,513
15,14,34,3,2017,10,166
16,15,34,3,2017,10,309
17,10,34,3,2017,10,260
18,4,34,3,2017,10,715
19,18,34,3,2017,10,81
20,21,34,3,2017,10,394
21,5,34,3,2017,10,569
0,6,44,2,2017,10,357
1,20,44,2,2017,10,311
2,3,44,2,2017,10,285
3,0,44,2,2017,10,203
4,19,44,2,2017,10,527
5,9,44,2,2017,10,868
6,12,44,2,2017,10,862
7,2,44,2,2017,10,248
8,16,44,2,2017,10,825
9,17,44,2,2017,10,164
10,7,44,2,2017,10,1193
11,11,44,2,2017,10,631
12,1,44,2,2017,10,860
13,13,44,2,2017,10,1225
14,8,44,2,2017,10,1840
15,14,44,2,2017,10,558
16,15,44,2,2017,10,434
17,10,44,2,2017,10,353
18,4,44,2,2017,10,187
19,18,44,2,2017,10,178
20,21,44,2,2017,10,450
21,5,44,2,2017,10,100
0,6,15,0,2017,10,176
1,20,15,0,2017,10,226
2,3,15,0,2017,10,103
3,0,15,0,2017,10,59
4,19,15,0,2017,10,361
5,9,15,0,2017,10,432
6,12,15,0,2017,10,703
7,2,15,0,2017,10,107
8,16,15,0,2017,10,508
9,17,15,0,2017,10,158
10,7,15,0,2017,10,937
11,11,15,0,2017,10,224
12,1,15,0,2017,10,703
13,13,15,0,2017,10,591
14,8,15,0,2017,10,595
15,14,15,0,2017,10,242
16,15,15,0,2017,10,207
17,10,15,0,2017,10,321
18,4,15,0,2017,10,113
19,18,15,0,2017,10,136
20,21,15,0,2017,10,239
21,5,15,0,2017,10,82
0,6,56,3,2017,10,361
1,20,56,3,2017,10,214
2,3,56,3,2017,10,57
3,0,56,3,2017,10,75
4,19,56,3,2017,10,570
5,9,56,3,2017,10,651
6,12,56,3,2017,10,427
7,2,56,3,2017,10,82
8,16,56,3,2017,10,1459
9,17,56,3,2017,10,238
10,7,56,3,2017,10,1302
11,11,56,3,2017,10,365
12,1,56,3,2017,10,418
13,13,56,3,2017,10,610
14,8,56,3,2017,10,1245
15,14,56,3,2017,10,444
16,15,56,3,2017,10,351
17,10,56,3,2017,10,533
18,4,56,3,2017,10,94
19,18,56,3,2017,10,307
20,21,56,3,2017,10,205
21,5,56,3,2017,10,58
0,6,18,2,2017,10,217
1,20,18,2,2017,10,284
2,3,18,2,2017,10,163
3,0,18,2,2017,10,323
4,19,18,2,2017,10,426
5,9,18,2,2017,10,181
6,12,18,2,2017,10,489
7,2,18,2,2017,10,135
8,16,18,2,2017,10,973
9,17,18,2,2017,10,131
10,7,18,2,2017,10,440
11,11,18,2,2017,10,140
12,1,18,2,2017,10,421
13,13,18,2,2017,10,366
14,8,18,2,2017,10,344
15,14,18,2,2017,10,246
16,15,18,2,2017,10,286
17,10,18,2,2017,10,131
18,4,18,2,2017,10,198
19,18,18,2,2017,10,263
20,21,18,2,2017,10,216
21,5,18,2,2017,10,237
0,6,7,3,2017,10,228
1,20,7,3,2017,10,277
2,3,7,3,2017,10,180
3,0,7,3,2017,10,85
4,19,7,3,2017,10,550
5,9,7,3,2017,10,1137
6,12,7,3,2017,10,1041
7,2,7,3,2017,10,274
8,16,7,3,2017,10,769
9,17,7,3,2017,10,309
10,7,7,3,2017,10,1122
11,11,7,3,2017,10,442
12,1,7,3,2017,10,757
13,13,7,3,2017,10,1655
14,8,7,3,2017,10,676
15,14,7,3,2017,10,348
16,15,7,3,2017,10,666
17,10,7,3,2017,10,511
18,4,7,3,2017,10,152
19,18,7,3,2017,10,281
20,21,7,3,2017,10,649
21,5,7,3,2017,10,111
0,6,17,2,2017,10,32
1,20,17,2,2017,10,109
2,3,17,2,2017,10,150
3,0,17,2,2017,10,18
4,19,17,2,2017,10,93
5,9,17,2,2017,10,149
6,12,17,2,2017,10,387
7,2,17,2,2017,10,77
8,16,17,2,2017,10,35
9,17,17,2,2017,10,17
10,7,17,2,2017,10,93
11,11,17,2,2017,10,109
12,1,17,2,2017,10,175
13,13,17,2,2017,10,323
14,8,17,2,2017,10,59
15,14,17,2,2017,10,149
16,15,17,2,2017,10,419
17,10,17,2,2017,10,25
18,4,17,2,2017,10,69
19,18,17,2,2017,10,77
20,21,17,2,2017,10,320
21,5,17,2,2017,10,95
0,6,57,2,2017,10,82
1,20,57,2,2017,10,567
2,3,57,2,2017,10,412
3,0,57,2,2017,10,115
4,19,57,2,2017,10,1202
5,9,57,2,2017,10,391
6,12,57,2,2017,10,826
7,2,57,2,2017,10,1059
8,16,57,2,2017,10,619
9,17,57,2,2017,10,224
10,7,57,2,2017,10,672
11,11,57,2,2017,10,351
12,1,57,2,2017,10,1509
13,13,57,2,2017,10,1114
14,8,57,2,2017,10,469
15,14,57,2,2017,10,326
16,15,57,2,2017,10,559
17,10,57,2,2017,10,199
18,4,57,2,2017,10,175
19,18,57,2,2017,10,667
20,21,57,2,2017,10,909
21,5,57,2,2017,10,158
0,6,59,2,2017,10,354
1,20,59,2,2017,10,996
2,3,59,2,2017,10,875
3,0,59,2,2017,10,287
4,19,59,2,2017,10,1737
5,9,59,2,2017,10,739
6,12,59,2,2017,10,1211
7,2,59,2,2017,10,718
8,16,59,2,2017,10,1748
9,17,59,2,2017,10,365
10,7,59,2,2017,10,1868
11,11,59,2,2017,10,474
12,1,59,2,2017,10,1560
13,13,59,2,2017,10,2048
14,8,59,2,2017,10,1857
15,14,59,2,2017,10,716
16,15,59,2,2017,10,1066
17,10,59,2,2017,10,521
18,4,59,2,2017,10,290
19,18,59,2,2017,10,1555
20,21,59,2,2017,10,1110
21,5,59,2,2017,10,258
0,6,54,1,2017,10,26
1,20,54,1,2017,10,1016
2,3,54,1,2017,10,61
3,0,54,1,2017,10,59
4,19,54,1,2017,10,495
5,9,54,1,2017,10,119
6,12,54,1,2017,10,319
7,2,54,1,2017,10,118
8,16,54,1,2017,10,326
9,17,54,1,2017,10,26
10,7,54,1,2017,10,383
11,11,54,1,2017,10,55
12,1,54,1,2017,10,446
13,13,54,1,2017,10,530
14,8,54,1,2017,10,303
15,14,54,1,2017,10,287
16,15,54,1,2017,10,207
17,10,54,1,2017,10,103
18,4,54,1,2017,10,162
19,18,54,1,2017,10,462
20,21,54,1,2017,10,118
21,5,54,1,2017,10,20
0,6,48,3,2017,10,59
1,20,48,3,2017,10,230
2,3,48,3,2017,10,89
3,0,48,3,2017,10,91
4,19,48,3,2017,10,533
5,9,48,3,2017,10,108
6,12,48,3,2017,10,344
7,2,48,3,2017,10,197
8,16,48,3,2017,10,267
9,17,48,3,2017,10,139
10,7,48,3,2017,10,334
11,11,48,3,2017,10,111
12,1,48,3,2017,10,524
13,13,48,3,2017,10,417
14,8,48,3,2017,10,263
15,14,48,3,2017,10,69
16,15,48,3,2017,10,199
17,10,48,3,2017,10,80
18,4,48,3,2017,10,20
19,18,48,3,2017,10,436
20,21,48,3,2017,10,354
21,5,48,3,2017,10,8
0,6,45,3,2017,10,302
1,20,45,3,2017,10,86
2,3,45,3,2017,10,84
3,0,45,3,2017,10,34
4,19,45,3,2017,10,297
5,9,45,3,2017,10,523
6,12,45,3,2017,10,555
7,2,45,3,2017,10,206
8,16,45,3,2017,10,509
9,17,45,3,2017,10,198
10,7,45,3,2017,10,1091
11,11,45,3,2017,10,451
12,1,45,3,2017,10,366
13,13,45,3,2017,10,1206
14,8,45,3,2017,10,496
15,14,45,3,2017,10,390
16,15,45,3,2017,10,434
17,10,45,3,2017,10,145
18,4,45,3,2017,10,54
19,18,45,3,2017,10,70
20,21,45,3,2017,10,274
21,5,45,3,2017,10,14
0,6,38,2,2017,10,87
1,20,38,2,2017,10,78
2,3,38,2,2017,10,69
3,0,38,2,2017,10,67
4,19,38,2,2017,10,197
5,9,38,2,2017,10,155
6,12,38,2,2017,10,155
7,2,38,2,2017,10,26
8,16,38,2,2017,10,480
9,17,38,2,2017,10,132
10,7,38,2,2017,10,314
11,11,38,2,2017,10,85
12,1,38,2,2017,10,110
13,13,38,2,2017,10,125
14,8,38,2,2017,10,278
15,14,38,2,2017,10,183
16,15,38,2,2017,10,230
17,10,38,2,2017,10,89
18,4,38,2,2017,10,99
19,18,38,2,2017,10,92
20,21,38,2,2017,10,301
21,5,38,2,2017,10,56
0,6,13,2,2017,11,286
1,20,13,2,2017,11,333
2,3,13,2,2017,11,180
3,0,13,2,2017,11,297
4,19,13,2,2017,11,332
5,9,13,2,2017,11,158
6,12,13,2,2017,11,467
7,2,13,2,2017,11,188
8,16,13,2,2017,11,2953
9,17,13,2,2017,11,307
10,7,13,2,2017,11,694
11,11,13,2,2017,11,189
12,1,13,2,2017,11,305
13,13,13,2,2017,11,282
14,8,13,2,2017,11,676
15,14,13,2,2017,11,307
16,15,13,2,2017,11,308
17,10,13,2,2017,11,291
18,4,13,2,2017,11,725
19,18,13,2,2017,11,116
20,21,13,2,2017,11,342
21,5,13,2,2017,11,302
0,6,14,3,2017,11,528
1,20,14,3,2017,11,474
2,3,14,3,2017,11,334
3,0,14,3,2017,11,344
4,19,14,3,2017,11,951
5,9,14,3,2017,11,556
6,12,14,3,2017,11,1337
7,2,14,3,2017,11,486
8,16,14,3,2017,11,10371
9,17,14,3,2017,11,1026
10,7,14,3,2017,11,2416
11,11,14,3,2017,11,499
12,1,14,3,2017,11,1146
13,13,14,3,2017,11,1082
14,8,14,3,2017,11,2107
15,14,14,3,2017,11,944
16,15,14,3,2017,11,869
17,10,14,3,2017,11,1626
18,4,14,3,2017,11,2177
19,18,14,3,2017,11,315
20,21,14,3,2017,11,572
21,5,14,3,2017,11,1050
0,6,10,2,2017,11,146
1,20,10,2,2017,11,336
2,3,10,2,2017,11,204
3,0,10,2,2017,11,331
4,19,10,2,2017,11,442
5,9,10,2,2017,11,140
6,12,10,2,2017,11,400
7,2,10,2,2017,11,164
8,16,10,2,2017,11,1849
9,17,10,2,2017,11,222
10,7,10,2,2017,11,444
11,11,10,2,2017,11,135
12,1,10,2,2017,11,363
13,13,10,2,2017,11,333
14,8,10,2,2017,11,410
15,14,10,2,2017,11,219
16,15,10,2,2017,11,222
17,10,10,2,2017,11,123
18,4,10,2,2017,11,552
19,18,10,2,2017,11,143
20,21,10,2,2017,11,173
21,5,10,2,2017,11,233
0,6,36,3,2017,11,244
1,20,36,3,2017,11,430
2,3,36,3,2017,11,182
3,0,36,3,2017,11,176
4,19,36,3,2017,11,470
5,9,36,3,2017,11,329
6,12,36,3,2017,11,608
7,2,36,3,2017,11,227
8,16,36,3,2017,11,5245
9,17,36,3,2017,11,544
10,7,36,3,2017,11,1183
11,11,36,3,2017,11,388
12,1,36,3,2017,11,535
13,13,36,3,2017,11,725
14,8,36,3,2017,11,1612
15,14,36,3,2017,11,715
16,15,36,3,2017,11,645
17,10,36,3,2017,11,825
18,4,36,3,2017,11,865
19,18,36,3,2017,11,168
20,21,36,3,2017,11,331
21,5,36,3,2017,11,519
0,6,6,1,2017,11,208
1,20,6,1,2017,11,3111
2,3,6,1,2017,11,620
3,0,6,1,2017,11,116
4,19,6,1,2017,11,1366
5,9,6,1,2017,11,1314
6,12,6,1,2017,11,2974
7,2,6,1,2017,11,1670
8,16,6,1,2017,11,1650
9,17,6,1,2017,11,1801
10,7,6,1,2017,11,1898
11,11,6,1,2017,11,761
12,1,6,1,2017,11,3669
13,13,6,1,2017,11,3278
14,8,6,1,2017,11,1393
15,14,6,1,2017,11,1055
16,15,6,1,2017,11,1290
17,10,6,1,2017,11,440
18,4,6,1,2017,11,1156
19,18,6,1,2017,11,273
20,21,6,1,2017,11,1664
21,5,6,1,2017,11,743
0,6,9,2,2017,11,363
1,20,9,2,2017,11,594
2,3,9,2,2017,11,626
3,0,9,2,2017,11,126
4,19,9,2,2017,11,1042
5,9,9,2,2017,11,990
6,12,9,2,2017,11,2008
7,2,9,2,2017,11,659
8,16,9,2,2017,11,5979
9,17,9,2,2017,11,643
10,7,9,2,2017,11,1842
11,11,9,2,2017,11,830
12,1,9,2,2017,11,2498
13,13,9,2,2017,11,2633
14,8,9,2,2017,11,1301
15,14,9,2,2017,11,1304
16,15,9,2,2017,11,1538
17,10,9,2,2017,11,479
18,4,9,2,2017,11,502
19,18,9,2,2017,11,575
20,21,9,2,2017,11,533
21,5,9,2,2017,11,654
0,6,43,1,2017,11,1329
1,20,43,1,2017,11,144
2,3,43,1,2017,11,144
3,0,43,1,2017,11,1425
4,19,43,1,2017,11,309
5,9,43,1,2017,11,357
6,12,43,1,2017,11,1365
7,2,43,1,2017,11,376
8,16,43,1,2017,11,1148
9,17,43,1,2017,11,133
10,7,43,1,2017,11,1341
11,11,43,1,2017,11,201
12,1,43,1,2017,11,821
13,13,43,1,2017,11,742
