province,adcode,model,bodyType,salesVolume1,popularity1,salesVolume2,popularity2,salesVolume3,popularity3,salesVolume4,popularity4,salesVolume5,popularity5,salesVolume6,popularity6,salesVolume7,popularity7,salesVolume8,popularity8,salesVolume9,popularity9,salesVolume10,popularity10,salesVolume11,popularity11,salesVolume12,popularity12,pred
6,12,2,3,957,1782,1332,1957,1011,1869,383,2184,430,1762,537,1599,623,1831,546,1911,597,1928,690,1944,912,1977,884,1996,749
13,13,2,3,1577,2315,2409,2648,1865,2589,640,2651,650,1893,891,1672,1055,2025,1267,2244,1138,1943,1176,1982,1439,2083,1566,2345,1428
15,14,2,3,492,725,661,806,605,871,178,907,211,563,256,522,312,636,333,714,394,636,414,635,526,688,562,762,510
16,15,2,3,547,841,698,905,488,885,170,1051,228,746,287,700,352,790,372,834,388,759,447,824,540,863,497,872,509
8,16,2,3,1660,2598,1546,2753,767,2440,278,3412,638,1856,579,1687,734,1989,773,2099,669,1934,732,1975,1150,2132,1234,2298,1385
9,17,2,3,188,314,276,349,186,335,86,406,105,376,86,343,125,385,135,419,129,390,121,369,150,419,190,441,199
19,18,2,3,373,506,430,556,326,544,140,662,158,430,145,364,189,460,295,506,272,497,251,495,352,524,358,536,391
4,19,2,3,657,2084,933,2329,673,2618,263,3368,243,839,304,722,396,900,459,984,464,815,505,944,768,911,629,967,730
1,20,2,3,186,452,206,446,142,395,56,498,68,370,79,327,116,394,111,436,106,416,126,394,142,423,139,429,120
20,21,2,3,347,930,562,1076,349,900,119,1071,145,621,167,533,210,638,170,653,185,591,229,646,259,676,243,750,242
3,0,3,3,656,1453,980,1716,232,1367,253,1838,315,683,319,683,299,729,344,816,411,859,421,876,374,921,323,919,378
12,1,3,3,2449,1232,3796,1675,1214,1359,995,1626,1259,1199,1697,1132,1832,1280,1815,1314,2279,1317,2449,1432,2337,1509,2523,1559,2518
7,2,3,3,919,529,1474,672,502,559,371,683,567,555,626,476,775,532,870,567,822,544,1077,598,1141,679,1396,721,1289
2,3,3,3,339,317,631,372,236,309,164,341,278,257,287,215,352,226,354,248,352,229,396,267,368,311,451,302,533
18,4,3,3,2622,1010,3705,1147,1059,972,1132,1202,1642,1229,1541,980,1606,1103,1822,1065,1931,1002,2151,1165,2147,1209,2045,1152,2285
21,5,3,3,913,491,1064,537,350,490,347,542,604,426,509,341,589,403,621,418,701,420,1075,491,927,564,822,500,1104
0,6,3,3,1289,510,571,610,175,541,135,636,300,465,320,386,311,443,280,408,332,439,341,491,475,518,288,523,330
10,7,3,3,2622,1463,3296,1799,1247,1565,1529,2074,2148,1823,2087,1600,2259,1832,2343,1882,2472,1871,2603,2052,2698,2189,2915,2397,2532
14,8,3,3,2019,1501,2088,1727,700,1187,801,1638,1246,1566,1369,1267,1509,1615,1644,1662,1767,1480,1896,1646,1932,1935,1907,1803,1935
5,9,3,3,550,462,750,610,358,567,257,671,522,693,447,539,450,689,474,657,531,697,638,705,743,772,737,779,778
17,10,3,3,1591,1232,1981,1303,769,1118,598,1497,1058,1278,945,1105,1316,1261,1163,1254,1316,1241,1476,1282,1544,1440,1688,1373,1572
11,11,3,3,1265,750,1764,806,857,817,484,978,797,842,835,791,979,896,1050,946,1189,859,1342,940,1563,1060,1467,1140,1393
6,12,3,3,3502,1983,5481,2502,1788,2210,1203,2487,1635,2210,2012,2023,1985,2207,2046,2290,2150,2215,2770,2511,3225,2811,3176,2897,2804
13,13,3,3,1951,1935,3130,2451,1278,2245,848,2475,1290,1893,1492,1663,1391,2049,1525,2140,1910,2005,2272,2191,2311,2339,2004,2606,1999
15,14,3,3,1425,1280,1562,1447,736,1496,376,1720,772,1239,827,1114,842,1310,1061,1344,1101,1308,1051,1421,1206,1567,1327,1594,1303
16,15,3,3,1769,1347,3168,1634,1244,1479,677,1709,1105,1496,1093,1285,1503,1497,1476,1613,1786,1528,1858,1667,2160,1912,1767,1827,1696
8,16,3,3,12394,9627,15317,10342,5306,8602,3718,11787,8079,9912,6812,8991,7957,9853,8612,9957,8119,9550,10514,10688,11327,11522,10929,11638,10485
9,17,3,3,1789,1280,2693,1458,1195,1445,777,1779,1366,1893,1087,1627,1463,1941,1613,2001,1736,1910,2291,2212,2448,2454,2230,2374,2157
19,18,3,3,548,481,828,630,333,550,235,707,331,515,330,467,400,561,708,617,364,553,385,641,467,656,671,616,547
4,19,3,3,1016,2147,1536,2482,609,2744,478,3559,708,931,677,782,703,965,870,1035,874,993,1179,1143,1263,1163,1119,1093,1083
1,20,3,3,285,327,393,393,160,344,154,436,201,346,154,323,174,384,208,388,237,391,210,395,296,506,354,453,527
20,21,3,3,402,529,722,723,289,576,175,707,287,455,284,422,326,522,299,477,382,467,387,534,425,610,432,651,390
3,0,4,3,389,2359,488,2218,143,1725,102,2722,126,2112,84,1933,102,1515,87,1250,71,1228,101,1524,86,1385,53,1211,85
12,1,4,3,978,2600,1229,2939,546,2384,360,3021,592,2891,598,2534,847,2688,611,2459,670,2494,860,2859,765,2718,645,2571,710
7,2,4,3,352,983,464,1022,131,812,87,1071,174,1109,169,910,231,990,178,947,188,890,345,1090,260,1097,267,1012,296
2,3,4,3,698,1305,789,1350,413,1024,215,1252,340,1238,311,951,387,1029,355,975,326,842,370,1026,370,1153,413,1132,451
18,4,4,3,195,632,210,633,53,559,54,858,81,1350,84,1120,109,890,71,724,94,760,144,968,110,865,80,686,102
21,5,4,3,210,994,228,879,66,716,80,839,160,952,104,791,150,831,105,689,113,660,153,778,106,773,123,719,117
0,6,4,3,1283,1923,1483,2003,389,1465,338,2205,505,2258,521,1933,647,1618,608,1309,619,1369,726,1746,770,1599,537,1566,944
10,7,4,3,1868,3698,2181,3388,991,2914,782,4742,1094,5603,1007,5141,1280,3917,1090,3243,1058,3255,1318,4234,1361,3688,1434,3757,1500
14,8,4,3,1063,2159,1213,2079,348,1503,291,3006,556,4723,450,4200,632,2676,576,1933,610,2015,714,2836,681,2093,755,2025,881
5,9,4,3,615,1183,705,1071,385,996,198,2001,241,3294,246,3347,257,1849,285,1205,305,1388,420,2194,360,1442,450,1459,462
17,10,4,3,385,858,408,799,188,632,136,1147,178,1316,176,1378,297,986,240,780,200,827,252,1045,252,795,280,781,302
11,11,4,3,438,717,495,652,251,613,128,1152,183,1288,180,1115,217,851,188,689,232,664,281,909,331,760,328,723,426
6,12,4,3,1352,3491,1707,3773,803,3213,424,4325,738,4779,843,4519,928,3976,824,3483,912,3711,1138,4523,1251,4370,1154,4134,1149
13,13,4,3,835,2644,1053,2679,508,2441,259,3021,492,3014,410,2519,471,2708,586,2515,659,2379,755,2773,577,2631,697,2571,765
15,14,4,3,358,876,440,777,200,767,80,1332,136,1630,138,1773,174,1268,236,797,210,831,228,1185,238,830,222,818,273
16,15,4,3,670,1013,749,988,385,857,150,1560,254,2034,224,1737,307,1185,284,961,328,968,398,1307,464,1092,369,967,463
8,16,4,3,407,2311,475,2181,130,2040,117,3172,221,2050,195,1856,239,1694,246,1501,184,1577,249,1981,327,1722,211,1587,291
9,17,4,3,158,366,231,366,93,350,43,441,77,543,54,462,89,473,79,435,95,430,76,461,109,450,105,434,108
19,18,4,3,181,466,295,464,131,401,85,559,113,521,117,539,117,473,161,470,107,445,136,565,118,502,97,442,128
4,19,4,3,820,2796,1117,2728,531,2756,374,3955,577,2476,521,2097,559,1869,581,1602,527,1466,664,1909,831,1783,558,1583,780
1,20,4,3,360,802,567,754,208,639,160,1180,208,1563,214,1306,226,918,198,776,297,816,263,1013,248,939,248,859,339
20,21,4,3,1012,1967,1286,2154,412,1702,280,2124,531,2134,610,1907,649,1940,548,1665,736,1666,763,2080,674,2041,958,2062,1013
3,0,5,2,186,4347,277,4523,124,3616,81,4263,65,1787,48,1506,29,1532,26,1530,33,1274,15,1292,60,1241,11,1000,26
12,1,5,2,326,4482,383,5548,353,4600,154,4754,150,2829,162,2287,149,2476,131,2365,144,1954,91,1859,180,1926,201,1689,209
7,2,5,2,70,1800,67,1898,66,1767,26,2060,12,1246,22,866,19,947,12,950,23,778,3,711,3,777,7,658,16
2,3,5,2,130,1980,141,1994,132,1585,46,1584,66,1142,45,737,69,833,41,776,38,616,46,654,34,714,32,610,29
18,4,5,2,174,2148,238,2247,151,1924,59,2060,93,1833,137,1638,105,1599,53,1497,60,1266,48,1232,51,1252,55,1050,71
21,5,5,2,118,2070,156,2343,75,1867,46,1780,57,1119,45,970,34,976,22,862,28,751,31,711,17,720,28,654,51
0,6,5,2,88,1206,96,1351,65,1197,19,1448,37,860,175,769,5,622,12,624,7,449,8,560,136,538,3,435,21
10,7,5,2,474,4830,569,4771,538,4487,214,5259,216,3258,188,2217,191,2447,134,2227,129,1680,86,1611,151,1793,201,1673,328
14,8,5,2,429,5441,453,5469,388,3992,129,5108,152,3860,151,2544,108,2687,106,2763,91,1938,89,1829,167,2086,264,1869,360
5,9,5,2,341,2446,384,2664,513,2720,121,2844,108,2053,92,1517,90,2160,118,2340,107,2741,99,1039,88,1157,111,1089,193
17,10,5,2,127,1980,159,1932,136,1510,38,1803,44,1208,37,801,55,1011,51,1199,15,874,28,789,29,660,27,535,50
11,11,5,2,274,1537,309,1611,360,1685,94,1728,101,1019,91,740,90,827,79,779,82,540,62,527,58,595,77,567,105
6,12,5,2,480,4729,596,5058,555,4650,214,5033,153,3555,209,2681,203,2924,175,2746,145,2338,127,2203,346,2434,326,2279,468
13,13,5,2,372,4875,457,5312,538,5421,139,5244,100,3273,129,2335,104,2754,87,2536,70,2149,63,2295,93,2717,117,2051,258
15,14,5,2,317,2569,421,2737,474,2726,120,2769,139,1621,119,1233,158,1295,186,1226,109,858,65,766,89,934,106,841,178
16,15,5,2,348,2210,428,2489,459,2525,95,2535,148,1544,114,1246,114,1277,115,1224,100,838,92,966,163,1076,156,809,282
8,16,5,2,101,5610,84,5633,62,5302,19,7025,63,3431,37,2255,30,2301,29,2423,26,1836,25,1700,17,1826,16,1614,30
9,17,5,2,39,819,50,1008,45,990,14,1169,26,814,20,514,6,511,2,461,8,408,5,360,11,361,8,339,15
19,18,5,2,151,1037,126,1064,110,1096,41,1230,27,667,16,514,19,1233,16,1074,22,1571,15,1866,14,1260,6,344,10
4,19,5,2,205,5166,292,5374,350,6267,117,7546,93,1988,78,1128,81,1684,64,1378,97,1812,44,2231,63,1434,63,841,88
1,20,5,2,209,1576,182,2270,216,1798,75,1705,82,1057,86,705,83,789,57,748,67,907,66,1234,46,894,65,510,58
20,21,5,2,210,2260,288,2596,180,2162,80,2414,67,1328,82,951,94,1081,70,967,81,819,86,851,60,956,43,738,74
3,0,6,1,305,7965,514,8485,151,6329,92,8669,197,3607,124,2305,132,2229,112,2408,101,2244,80,2156,136,2113,106,1908,116
12,1,6,1,3641,10585,6231,12907,3870,10804,3403,12631,2945,9062,3015,6312,3119,6323,2522,6643,2789,6511,2808,6460,2753,5962,3344,6450,3669
7,2,6,1,1585,5613,2844,6246,2093,4807,1361,6003,1353,4953,1118,3036,1259,3056,955,3408,1154,3155,1235,3291,1338,3134,1662,3126,1670
2,3,6,1,520,2904,675,2822,504,1975,451,2497,680,2002,487,1105,440,1130,356,1247,384,1122,433,1216,467,1240,506,1209,620
18,4,6,1,1154,4276,1710,4534,924,3531,939,4562,1322,4764,959,2931,988,3172,854,3136,912,3044,964,3036,1041,2857,839,2741,1156
21,5,6,1,816,3831,982,3574,506,2832,518,3362,806,2830,657,1711,585,1811,602,1975,530,1922,544,1860,540,1825,569,1693,743
0,6,6,1,249,2708,477,3085,199,2360,177,3193,267,2468,169,1471,193,1486,170,1432,168,1400,208,1369,216,1378,192,1298,208
10,7,6,1,1942,8749,3067,9539,2165,8287,2419,11142,2029,9131,1601,5269,1578,5538,1375,6100,1523,5577,1501,5428,1651,5456,1865,5186,1898
14,8,6,1,1294,8963,2062,9388,1260,6364,1629,9269,1592,9631,1156,5237,1224,5726,1121,6693,1218,5522,1188,5233,1319,5386,1309,4703,1393
5,9,6,1,1535,3956,2328,4308,2152,4178,1881,5139,1518,4833,1284,2754,1266,2983,1165,3309,1072,2922,1126,2831,1266,2906,1339,2795,1314
17,10,6,1,688,3332,892,3443,592,2674,650,4226,741,3642,463,2065,546,2135,473,2568,389,2155,402,1901,400,1795,437,1505,440
11,11,6,1,980,2922,1510,2935,1290,2832,922,3794,875,3365,668,1773,648,1800,536,2124,537,1755,656,1666,666,1626,811,1478,761
6,12,6,1,3907,10638,6576,12737,4483,11084,3060,12415,2839,10891,2545,7188,2879,7223,2279,7570,2583,7477,2917,7503,2744,6944,3229,6969,2974
13,13,6,1,4668,16127,7650,18815,5825,17483,3564,18899,3197,14067,2704,9014,2715,9443,2598,10435,2658,8900,2563,8464,2664,8491,3259,8958,3278
15,14,6,1,1353,4740,2198,5249,1919,4912,1140,6460,1262,4798,895,2900,1069,2847,835,3161,836,2866,949,2627,1018,2728,1151,2562,1055
16,15,6,1,1770,4775,2693,5136,2364,4668,1506,6219,1541,5109,1174,2796,1020,2941,997,3445,939,2777,1035,2719,1185,2718,1214,2374,1290
8,16,6,1,2007,17820,3029,18532,1611,15403,1579,24014,2180,17261,1684,10433,1684,10469,1682,12349,1409,11111,1573,10222,1720,9920,1696,8125,1650
9,17,6,1,2687,5221,4443,5362,3084,5000,1836,6339,2310,7059,1540,4361,1616,3978,1343,4828,1308,4333,1943,4027,1360,4007,1586,3305,1801
19,18,6,1,250,1710,357,1919,250,1678,248,2401,235,1846,212,1022,191,1120,173,1234,197,1111,218,1114,241,1111,244,913,273
4,19,6,1,1411,10585,1954,11477,1724,12256,1537,17050,1481,4712,1090,2598,1021,2920,990,3568,1018,3088,1119,2984,1242,3105,1321,2678,1366
1,20,6,1,3216,7306,4503,7808,4785,6766,3067,8285,2754,7180,2281,4476,2227,5014,1995,5717,2206,5166,1981,4712,2469,5208,3585,4676,3111
20,21,6,1,1877,6771,3217,7864,2072,6189,1105,7276,1314,5592,1222,3370,1105,3496,910,3815,1051,3355,1117,3557,1406,3789,1562,3699,1664
3,0,7,3,444,4187,824,4242,105,3142,71,3939,55,1684,60,1408,50,1406,59,1464,51,1354,57,1461,65,1483,85,1493,133
12,1,7,3,1064,4045,2232,4410,950,3697,551,4197,442,2754,578,2392,697,2427,555,2397,544,2300,666,2567,625,2480,757,2801,859
7,2,7,3,372,1995,645,2081,313,1732,178,2286,140,1487,164,1153,178,1266,173,1271,195,1255,230,1388,273,1466,274,1531,315
2,3,7,3,310,1995,562,2081,284,1459,123,1487,119,1053,71,755,119,810,101,824,97,789,110,875,137,904,180,1036,181
18,4,7,3,422,2081,561,2089,181,1627,92,1882,144,1853,178,1560,144,1599,111,1568,123,1582,123,1624,146,1657,152,1690,205
21,5,7,3,207,1869,305,1801,102,1431,62,1506,72,1143,62,1064,93,1095,71,1032,101,1035,93,1147,80,1106,111,1137,145
0,6,7,3,636,1916,846,2041,241,1508,179,1818,180,1284,191,1247,192,1077,253,1081,247,959,261,1142,249,1147,228,1159,289
10,7,7,3,2283,5813,3836,5875,1631,5121,972,6079,777,4597,763,3501,993,3658,802,3574,889,3313,897,3578,976,3691,1122,4258,1300
14,8,7,3,1205,5051,1850,5131,574,3458,328,4527,328,3842,361,2768,426,3058,423,3154,467,2735,565,2929,573,3169,676,3296,798
5,9,7,3,1260,2796,2243,2913,1186,2701,528,2938,593,2687,566,2003,477,2703,521,2974,594,3555,770,2179,1036,2393,1137,2753,1281
17,10,7,3,746,2372,1041,2369,462,1795,182,2277,250,1802,215,1426,304,1603,238,1784,233,1609,338,1676,522,1483,511,1520,576
11,11,7,3,676,1751,1270,1761,658,1676,229,1919,229,1357,221,1068,283,1147,227,1090,273,1076,344,1168,417,1182,442,1302,472
6,12,7,3,1637,5082,2998,5259,1261,4623,553,5262,503,4028,551,3193,645,3430,651,3344,724,3542,836,3620,994,3760,1041,4189,1155
13,13,7,3,1720,5703,3243,6132,1894,5836,828,5987,807,4439,1011,3600,1085,4057,1013,4096,1189,4483,1300,5240,1393,5795,1655,5316,1872
15,14,7,3,866,2490,1354,2553,755,2434,244,2663,256,1808,243,1618,222,1568,247,1500,223,1367,230,1257,310,1448,348,1626,406
16,15,7,3,982,2686,1756,2913,938,2729,322,2883,403,2152,371,1878,448,1927,412,1969,466,1762,511,1985,628,2167,666,2174,904
8,16,7,3,1967,7855,3191,8005,905,6847,337,9183,855,5633,959,4472,831,4381,614,4507,794,4380,1007,4653,844,4682,769,5071,1092
9,17,7,3,337,1249,697,1376,471,1346,179,1533,227,1414,188,1113,213,1104,224,1126,204,1152,252,1273,332,1228,309,1366,466
19,18,7,3,643,1594,1136,1817,557,1627,231,1800,195,1205,203,1077,189,1774,260,1649,190,2205,212,2509,306,1860,281,1185,420
4,19,7,3,1080,6166,1730,6340,983,7015,504,8412,400,2890,394,1931,380,2440,436,2316,516,2909,607,3589,641,2688,550,2291,820
1,20,7,3,365,1633,493,1521,290,1375,145,1607,117,1166,124,858,158,1047,128,1041,183,1336,166,1765,200,1471,277,1329,390
20,21,7,3,805,3079,1567,3562,639,2911,298,3168,275,2067,310,1650,369,1831,282,1807,381,1833,491,2027,525,2283,649,2387,759
3,0,8,3,1288,791,2146,859,1327,720,923,1022,1308,630,982,610,1002,604,1096,692,834,680,1075,651,842,807,705,721,996
12,1,8,3,1433,649,1923,712,1604,727,884,873,1377,797,1523,786,1631,830,1539,869,1425,886,1590,932,1515,1090,1285,1046,1653
7,2,8,3,798,340,1203,344,945,325,474,438,746,438,713,419,727,440,660,438,639,462,991,477,794,614,659,529,777
2,3,8,3,451,280,580,271,494,242,276,313,556,302,527,266,562,285,528,264,446,275,576,312,531,407,533,388,499
18,4,8,3,251,187,310,194,270,221,165,242,356,328,218,337,179,356,255,364,221,368,255,339,217,460,176,389,183
21,5,8,3,152,167,169,191,104,183,79,195,149,188,106,194,141,201,121,199,123,204,121,204,96,249,100,214,74
0,6,8,3,807,492,1293,558,851,464,433,639,764,526,667,487,727,486,689,481,522,546,968,545,719,673,517,656,661
10,7,8,3,1951,1190,2643,1263,1820,1318,1058,1689,1565,1534,1288,1443,1340,1502,1313,1487,1263,1472,1676,1585,1620,1843,1295,1813,1548
14,8,8,3,894,949,1112,1051,767,847,352,1175,679,1219,681,1075,651,1158,616,1176,628,1111,814,1211,733,1477,614,1316,823
5,9,8,3,803,577,1070,665,953,714,364,867,644,931,584,847,685,903,706,919,708,896,895,943,856,1097,786,1113,924
17,10,8,3,345,381,456,405,397,390,140,521,227,480,217,440,291,461,297,468,182,460,259,440,217,553,256,507,253
11,11,8,3,424,288,571,303,408,337,151,428,325,380,301,372,312,366,293,383,255,315,351,378,379,457,320,446,372
6,12,8,3,1513,902,1837,924,1329,1008,778,1201,1244,1282,1284,1202,1298,1250,1141,1232,1319,1353,1334,1420,1363,1851,1113,1804,1322
13,13,8,3,1113,1103,1482,1191,1178,1342,548,1467,1003,1373,1062,1232,1044,1364,1052,1457,1125,1364,1238,1357,1016,1743,988,1728,1131
15,14,8,3,377,387,483,435,446,518,164,600,271,477,261,474,296,494,275,507,330,491,388,534,373,618,300,587,273
16,15,8,3,477,448,783,461,487,515,262,649,452,576,359,575,428,596,383,584,395,550,447,600,527,705,425,681,461
8,16,8,3,536,1310,825,1377,423,1430,180,2004,427,1279,549,1235,477,1289,696,1317,389,1263,618,1292,526,1664,381,1516,555
9,17,8,3,160,200,243,214,179,236,71,289,140,332,141,320,183,323,151,342,137,306,141,328,191,422,116,375,136
19,18,8,3,491,293,644,330,555,366,263,487,408,383,381,391,378,420,462,417,374,376,447,429,448,518,311,484,353
4,19,8,3,781,1155,1105,1215,856,1605,454,2130,680,733,597,714,621,788,651,840,776,742,861,846,835,1016,604,906,738
1,20,8,3,535,436,639,457,509,464,300,594,415,538,361,503,462,546,414,559,443,558,436,566,471,736,370,721,430
20,21,8,3,622,463,758,516,719,497,361,615,603,480,579,453,645,500,499,516,553,475,624,537,536,677,522,629,551
3,0,9,2,440,8932,598,6228,212,5226,102,5981,180,3727,142,4814,124,10524,93,6721,130,8527,133,16852,130,1882,95,1949,126
12,1,9,2,2327,10548,2703,8374,2119,7210,1271,7752,2126,7826,2486,12417,2863,12524,2426,7931,2914,6598,2989,6453,2361,4755,2420,5082,2498
7,2,9,2,762,3204,993,3099,533,2676,312,2923,595,2855,582,3434,569,4174,606,2652,683,1994,717,2363,614,2018,692,2474,659
2,3,9,2,836,2240,832,2175,551,1637,317,1877,489,1824,505,1996,604,2000,525,1364,595,1161,623,1436,640,1263,628,1317,626
18,4,9,2,403,4083,513,1907,241,2613,211,3648,360,4864,293,6252,362,4899,342,3347,372,5041,462,3472,408,1498,449,2111,502
21,5,9,2,740,4366,1032,4172,399,3809,306,3165,506,4151,449,4432,585,4522,503,3347,512,6554,594,2926,572,1337,502,1290,654
0,6,9,2,582,3743,623,2563,382,2329,114,2709,351,2511,229,3317,285,3102,289,3527,234,1841,347,1399,399,1065,276,1142,363
10,7,9,2,2584,24273,2672,26107,1728,31485,1016,25724,1729,26439,1498,25392,1701,9335,1735,15862,1850,20452,1857,12125,1722,4285,1874,6776,1842
14,8,9,2,1632,17269,1972,15646,795,13885,459,12258,876,15229,905,16673,1141,18960,1077,21450,1165,14468,1379,9417,1241,3467,1255,4007,1301
5,9,9,2,1491,6635,1666,5126,1515,12468,717,17730,1018,20146,980,21106,1077,11944,1165,20652,1206,10171,1280,5908,1168,2155,1138,2581,990
17,10,9,2,447,12164,476,16242,264,9823,148,10622,314,10232,267,9804,427,11017,418,8214,348,17098,436,11744,384,1349,415,1801,479
11,11,9,2,1086,6068,1291,4649,1027,4376,356,3943,690,3939,687,4873,838,5131,753,3914,813,6664,1041,5653,905,1411,884,2003,830
6,12,9,2,2146,9953,2737,8404,1706,8217,842,9683,1734,11421,1902,13621,2031,18352,1983,13493,2192,21921,2226,16652,2022,5895,2178,7893,2008
13,13,9,2,2797,11229,3447,11086,2952,11240,1308,11909,2514,12056,2566,12270,2841,12408,2880,11176,3363,7584,3319,7508,2677,5684,2531,6615,2633
15,14,9,2,1663,21692,2151,29803,1566,28589,597,24972,1095,21072,1029,17290,1047,5740,1133,8008,1293,15893,1344,13198,1288,2328,1247,3388,1304
16,15,9,2,1966,7287,2770,7301,1651,9193,844,9951,1487,10232,1573,11683,1636,15655,1382,10120,1564,5743,1802,9726,1482,2402,1432,3388,1538
8,16,9,2,6734,28356,6492,23395,5607,20969,2647,26823,5713,24641,4896,29355,5717,28992,5445,25751,4899,21680,5914,18179,5863,12385,5896,13446,5979
9,17,9,2,853,3204,894,3278,799,3809,409,3540,719,3437,453,4021,603,4435,532,2703,611,2652,719,2999,734,1634,660,1936,643
19,18,9,2,803,3743,1149,4291,803,4030,328,3487,472,2987,453,3757,543,4319,623,2446,549,1841,633,2217,579,1411,475,1425,575
4,19,9,2,1385,15255,1850,19610,1223,24086,671,19795,850,12347,790,12065,838,7508,870,5613,1020,21790,1346,12234,1101,2910,933,3361,1042
1,20,9,2,546,2296,680,2056,484,1920,300,2065,452,2062,403,2495,419,2580,390,2317,633,3814,639,4672,493,1387,556,1653,594
20,21,9,2,655,3062,845,2980,620,2707,247,3460,468,3225,497,3669,551,3044,436,2291,566,1731,577,2054,553,1709,626,1922,533
3,0,10,2,611,1642,677,1766,549,1580,387,2290,627,932,524,867,389,912,503,1034,552,1025,475,1189,412,989,404,856,331
12,1,10,2,302,1485,328,1654,389,1633,251,2123,371,1181,364,1115,437,1362,425,1455,531,1537,444,1716,375,1428,300,1366,363
7,2,10,2,141,628,197,686,179,660,103,876,189,527,173,470,157,560,177,582,211,602,167,699,160,596,125,547,164
2,3,10,2,184,810,233,867,279,792,174,1003,228,592,241,506,255,565,251,567,306,586,251,716,232,605,183,576,204
18,4,10,2,464,1086,567,1133,506,1032,316,1396,529,1079,433,1037,489,1134,457,1161,606,1230,708,1366,531,1126,506,1055,552
21,5,10,2,258,1031,336,1068,315,1055,155,1217,306,756,267,674,240,704,317,772,304,843,316,923,199,775,191,642,233
0,6,10,2,163,690,167,732,157,664,101,969,187,554,162,472,155,496,200,481,158,569,195,669,163,560,105,530,146
10,7,10,2,437,1711,427,1827,470,1862,296,2549,446,1533,386,1413,375,1511,444,1576,454,1623,461,1893,476,1668,350,1672,444
14,8,10,2,428,1725,424,1839,401,1656,264,2382,349,1533,335,1303,366,1484,380,1571,435,1592,444,1813,478,1631,383,1527,410
5,9,10,2,128,744,138,782,176,886,83,1130,127,791,116,713,129,790,142,850,151,837,124,983,165,883,116,885,140
17,10,10,2,151,581,157,655,167,623,81,911,107,492,85,431,111,482,132,478,133,456,94,566,129,493,102,443,123
